stage,param_id,parameter_set,a,b,c,d,direction,side,side_sign,signal_time_utc,signal_move_cents,signal_sigma_cents,entry_time_utc,entry_time_dubai,entry_dubai_date,exit_time_utc,exit_time_dubai,hold_seconds,source_type,selected_symbol,mid_entry_px,mid_exit_px,mid_dynamic_cost_cents,mid_dynamic_pnl_cents,actual_entry_px,actual_exit_px,actual_pnl_cents,actual_fill_status,actual_entry_side,actual_exit_side,entry_px,exit_px,pnl_cents,fill_status,entry_fill_side,exit_fill_side,fill_model,full_period_label,selection_reason,is_in_sample_visual
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-13 07:00:19,-7.000000000000028,13.680405838030287,2025-10-13 07:02:19,2025-10-13 11:02:19,2025-10-13,2025-10-13 09:02:19,2025-10-13 13:02:19,7200,parquet_prompt_bid_ask,F:BRN\Z25,63.54,63.785,2.5416,21.958399999999745,63.55,63.78,23.000000000000398,actual_bid_ask,ask,bid,63.55,63.78,23.000000000000398,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-14 07:00:10,-6.499999999999773,11.80499460669405,2025-10-14 07:02:10,2025-10-14 11:02:10,2025-10-14,2025-10-14 09:02:10,2025-10-14 13:02:10,7200,parquet_prompt_bid_ask,F:BRN\Z25,62.795,61.980000000000004,2.5118,-84.01179999999977,62.8,61.97,-82.99999999999983,actual_bid_ask,ask,bid,62.8,61.97,-82.99999999999983,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-15 07:00:57,-7.9999999999998295,13.734572698412894,2025-10-15 07:02:57,2025-10-15 11:02:57,2025-10-15,2025-10-15 09:02:57,2025-10-15 13:02:57,7200,parquet_prompt_bid_ask,F:BRN\Z25,62.235,62.44,2.4894,18.01059999999983,62.24,62.43,18.999999999999773,actual_bid_ask,ask,bid,62.24,62.43,18.999999999999773,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-16 07:00:01,-6.000000000000227,10.563331964983691,2025-10-16 07:02:01,2025-10-16 11:02:01,2025-10-16,2025-10-16 09:02:01,2025-10-16 13:02:01,7200,parquet_prompt_bid_ask,F:BRN\Z25,62.455,62.325,2.4982,-15.498199999999546,62.46,62.32,-14.000000000000057,actual_bid_ask,ask,bid,62.46,62.32,-14.000000000000057,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-17 07:00:00,-23.000000000000398,11.68605835838189,2025-10-17 07:02:00,2025-10-17 11:02:00,2025-10-17,2025-10-17 09:02:00,2025-10-17 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,60.59,60.379999999999995,2.4236,-23.423600000000796,60.6,60.37,-23.000000000000398,actual_bid_ask,ask,bid,60.6,60.37,-23.000000000000398,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-20 07:00:00,-10.000000000000853,9.380120033100829,2025-10-20 07:02:00,2025-10-20 11:02:00,2025-10-20,2025-10-20 09:02:00,2025-10-20 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,60.78,61.065,2.4312,26.06879999999966,60.79,61.06,27.000000000000313,actual_bid_ask,ask,bid,60.79,61.06,27.000000000000313,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-21 07:00:00,-23.000000000000398,13.75217648867792,2025-10-21 07:02:00,2025-10-21 11:02:00,2025-10-21,2025-10-21 09:02:00,2025-10-21 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,60.695,61.120000000000005,2.4278,40.07220000000043,60.7,61.11,40.99999999999966,actual_bid_ask,ask,bid,60.7,61.11,40.99999999999966,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-22 07:00:00,-13.499999999999801,11.562700859574012,2025-10-22 07:02:00,2025-10-22 11:02:00,2025-10-22,2025-10-22 09:02:00,2025-10-22 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,62.375,62.415,2.495,1.5049999999999146,62.38,62.41,2.999999999999403,actual_bid_ask,ask,bid,62.38,62.41,2.999999999999403,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-23 07:00:00,-12.5,18.23309554302817,2025-10-23 07:02:00,2025-10-23 11:02:00,2025-10-23,2025-10-23 09:02:00,2025-10-23 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,64.625,65.58500000000001,2.585,93.4150000000008,64.63,65.58,95.00000000000028,actual_bid_ask,ask,bid,64.63,65.58,95.00000000000028,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-24 07:00:41,-5.500000000000682,10.947582155946124,2025-10-24 07:02:41,2025-10-24 11:02:41,2025-10-24,2025-10-24 09:02:41,2025-10-24 13:02:41,7200,parquet_prompt_bid_ask,F:BRN\Z25,65.565,65.85,2.6226,25.87739999999966,65.57,65.84,27.000000000001023,actual_bid_ask,ask,bid,65.57,65.84,27.000000000001023,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-27 07:00:00,-5.000000000001137,8.157583122634046,2025-10-27 07:02:00,2025-10-27 11:02:00,2025-10-27,2025-10-27 09:02:00,2025-10-27 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,66.235,65.11,2.6494,-115.1494,66.24,65.1,-114.00000000000006,actual_bid_ask,ask,bid,66.24,65.1,-114.00000000000006,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-28 07:00:00,-6.999999999999318,12.594514758507112,2025-10-28 07:02:00,2025-10-28 11:02:00,2025-10-28,2025-10-28 09:02:00,2025-10-28 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,65.49000000000001,64.41,2.6196000000000006,-110.61960000000126,65.5,64.4,-109.99999999999943,actual_bid_ask,ask,bid,65.5,64.4,-109.99999999999943,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-10-29 07:00:00,6.000000000000227,9.877672263426756,2025-10-29 07:02:00,2025-10-29 11:02:00,2025-10-29,2025-10-29 09:02:00,2025-10-29 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,64.67500000000001,64.03,2.5870000000000006,61.91300000000102,64.67,64.04,62.999999999999545,actual_bid_ask,bid,ask,64.67,64.04,62.999999999999545,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-10-30 07:00:00,-20.49999999999841,12.060043977289316,2025-10-30 07:02:00,2025-10-30 11:02:00,2025-10-30,2025-10-30 09:02:00,2025-10-30 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,64.515,64.52000000000001,2.5806,-2.0805999999990337,64.53,64.51,-1.999999999999602,actual_bid_ask,ask,bid,64.53,64.51,-1.999999999999602,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-10-31 07:00:00,12.000000000000455,10.220374860612466,2025-10-31 07:02:00,2025-10-31 11:02:00,2025-10-31,2025-10-31 09:02:00,2025-10-31 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\Z25,64.71000000000001,64.65,2.5884000000000005,3.411600000000227,64.7,64.67,3.0000000000001137,actual_bid_ask,bid,ask,64.7,64.67,3.0000000000001137,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-11-03 07:00:00,6.999999999999318,8.861874194438142,2025-11-03 07:02:00,2025-11-03 11:02:00,2025-11-03,2025-11-03 09:02:00,2025-11-03 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,65.285,64.57499999999999,2.6113999999999997,68.38860000000079,65.28,64.58,70.00000000000028,actual_bid_ask,bid,ask,65.28,64.58,70.00000000000028,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-04 07:00:00,-4.4999999999987494,6.8028612379918325,2025-11-04 07:02:00,2025-11-04 11:02:00,2025-11-04,2025-11-04 09:02:00,2025-11-04 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,64.545,64.155,2.5818000000000003,-41.58180000000006,64.55,64.15,-39.99999999999915,actual_bid_ask,ask,bid,64.55,64.15,-39.99999999999915,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-05 07:00:00,-4.999999999999716,8.634527270157228,2025-11-05 07:02:00,2025-11-05 11:02:00,2025-11-05,2025-11-05 09:02:00,2025-11-05 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,64.44,64.555,2.5776,8.92240000000091,64.45,64.55,9.999999999999432,actual_bid_ask,ask,bid,64.45,64.55,9.999999999999432,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-11-06 07:00:00,13.499999999999801,7.976100981952296,2025-11-06 07:02:00,2025-11-06 11:02:00,2025-11-06,2025-11-06 09:02:00,2025-11-06 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,63.835,64.205,2.5534,-39.55339999999974,63.83,64.21,-37.999999999999545,actual_bid_ask,bid,ask,63.83,64.21,-37.999999999999545,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-11-07 07:00:00,10.499999999998977,10.759001715250097,2025-11-07 07:02:00,2025-11-07 11:02:00,2025-11-07,2025-11-07 09:02:00,2025-11-07 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,64.045,64.035,2.5618000000000003,-1.5617999999994887,64.04,64.04,0.0,actual_bid_ask,bid,ask,64.04,64.04,0.0,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-11-10 07:00:05,4.500000000001592,6.385358495382462,2025-11-10 07:02:05,2025-11-10 11:02:05,2025-11-10,2025-11-10 09:02:05,2025-11-10 13:02:05,7200,parquet_prompt_bid_ask,F:BRN\F26,64.205,63.885000000000005,2.5682,29.431799999999317,64.2,63.89,31.000000000000227,actual_bid_ask,bid,ask,64.2,63.89,31.000000000000227,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-11 07:00:07,-3.5000000000003695,6.579094372223613,2025-11-11 07:02:07,2025-11-11 11:02:07,2025-11-11,2025-11-11 09:02:07,2025-11-11 13:02:07,7200,parquet_prompt_bid_ask,F:BRN\F26,63.769999999999996,64.03,2.5507999999999997,23.449200000000513,63.78,64.02,23.99999999999949,actual_bid_ask,ask,bid,63.78,64.02,23.99999999999949,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-12 07:00:00,-4.5000000000001705,6.728878708693385,2025-11-12 07:02:00,2025-11-12 11:02:00,2025-11-12,2025-11-12 09:02:00,2025-11-12 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,64.905,64.735,2.5962,-19.59620000000017,64.91,64.73,-17.99999999999926,actual_bid_ask,ask,bid,64.91,64.73,-17.99999999999926,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-13 07:00:38,-3.9999999999999147,7.940546600294675,2025-11-13 07:02:38,2025-11-13 11:02:38,2025-11-13,2025-11-13 09:02:38,2025-11-13 13:02:38,7200,parquet_prompt_bid_ask,F:BRN\F26,62.760000000000005,62.555,2.5104,-23.01040000000054,62.77,62.55,-22.000000000000597,actual_bid_ask,ask,bid,62.77,62.55,-22.000000000000597,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-14 07:00:00,-16.00000000000037,14.678383764719783,2025-11-14 07:02:00,2025-11-14 11:02:00,2025-11-14,2025-11-14 09:02:00,2025-11-14 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,63.745000000000005,63.754999999999995,2.5498000000000003,-1.5498000000009098,63.75,63.75,0.0,actual_bid_ask,ask,bid,63.75,63.75,0.0,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-17 07:05:42,-4.5000000000001705,8.961960768890098,2025-11-17 07:07:42,2025-11-17 11:07:42,2025-11-17,2025-11-17 09:07:42,2025-11-17 13:07:42,7200,parquet_prompt_bid_ask,F:BRN\F26,63.754999999999995,63.84,2.5502,5.949800000000796,63.76,63.83,7.000000000000028,actual_bid_ask,ask,bid,63.76,63.83,7.000000000000028,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-18 07:09:44,-5.000000000000426,9.168731017762347,2025-11-18 07:11:44,2025-11-18 11:11:44,2025-11-18,2025-11-18 09:11:44,2025-11-18 13:11:44,7200,parquet_prompt_bid_ask,F:BRN\F26,63.655,63.775000000000006,2.5462000000000002,9.453800000000454,63.66,63.77,11.000000000000654,actual_bid_ask,ask,bid,63.66,63.77,11.000000000000654,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-19 07:00:00,-9.999999999999432,7.839462649859288,2025-11-19 07:02:00,2025-11-19 11:02:00,2025-11-19,2025-11-19 09:02:00,2025-11-19 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,64.625,64.375,2.585,-27.585,64.63,64.37,-25.99999999999909,actual_bid_ask,ask,bid,64.63,64.37,-25.99999999999909,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-20 07:00:01,-3.0000000000001137,5.8333359817802855,2025-11-20 07:02:01,2025-11-20 11:02:01,2025-11-20,2025-11-20 09:02:01,2025-11-20 13:02:01,7200,parquet_prompt_bid_ask,F:BRN\F26,63.7,63.894999999999996,2.548,16.951999999999316,63.71,63.89,17.99999999999997,actual_bid_ask,ask,bid,63.71,63.89,17.99999999999997,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-21 07:00:00,-14.500000000000313,12.152385704428617,2025-11-21 07:02:00,2025-11-21 11:02:00,2025-11-21,2025-11-21 09:02:00,2025-11-21 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,62.57,62.6,2.5028,0.49720000000011355,62.58,62.59,1.0000000000005116,actual_bid_ask,ask,bid,62.58,62.59,1.0000000000005116,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-11-24 07:00:32,3.9999999999999147,7.781355887236409,2025-11-24 07:02:32,2025-11-24 11:02:32,2025-11-24,2025-11-24 09:02:32,2025-11-24 13:02:32,7200,parquet_prompt_bid_ask,F:BRN\F26,62.724999999999994,62.239999999999995,2.509,45.99099999999994,62.72,62.25,46.999999999999886,actual_bid_ask,bid,ask,62.72,62.25,46.999999999999886,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-11-25 07:00:43,4.000000000000625,7.109034813060617,2025-11-25 07:02:43,2025-11-25 11:02:43,2025-11-25,2025-11-25 09:02:43,2025-11-25 13:02:43,7200,parquet_prompt_bid_ask,F:BRN\F26,62.96,62.845,2.5184,8.9816000000002,62.95,62.85,10.000000000000142,actual_bid_ask,bid,ask,62.95,62.85,10.000000000000142,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-26 07:00:00,-4.999999999999716,6.365315497231783,2025-11-26 07:02:00,2025-11-26 11:02:00,2025-11-26,2025-11-26 09:02:00,2025-11-26 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,62.735,62.5,2.5094,-26.009399999999943,62.74,62.49,-25.0,actual_bid_ask,ask,bid,62.74,62.49,-25.0,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-11-27 07:00:00,6.000000000000227,5.700535657753307,2025-11-27 07:02:00,2025-11-27 11:02:00,2025-11-27,2025-11-27 09:02:00,2025-11-27 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,62.955,63.1,2.5181999999999998,-17.018200000000313,62.95,63.11,-15.999999999999659,actual_bid_ask,bid,ask,62.95,63.11,-15.999999999999659,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-11-28 07:00:00,-6.000000000000227,6.558032207100224,2025-11-28 07:02:00,2025-11-28 11:02:00,2025-11-28,2025-11-28 09:02:00,2025-11-28 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\F26,63.57,63.54,2.5428,-5.542800000000113,63.58,63.53,-4.999999999999716,actual_bid_ask,ask,bid,63.58,63.53,-4.999999999999716,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-12-01 07:00:59,5.000000000000426,7.418447978625645,2025-12-01 07:02:59,2025-12-01 11:02:59,2025-12-01,2025-12-01 09:02:59,2025-12-01 13:02:59,7200,csv_mid_dynamic_cost,%BRN 1!-ICE,63.39,63.44,2.5356,-7.535599999999716,63.39,63.44,-7.535599999999716,csv_dynamic_cost_fallback,mid,mid,63.39,63.44,-7.535599999999716,csv_dynamic_cost_fallback,mid,mid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-12-02 07:00:00,3.0000000000001137,3.3169601586549793,2025-12-02 07:02:00,2025-12-02 11:02:00,2025-12-02,2025-12-02 09:02:00,2025-12-02 13:02:00,7200,csv_mid_dynamic_cost,%BRN 1!-ICE,62.57,62.58,2.5028,-3.502799999999801,62.57,62.58,-3.502799999999801,csv_dynamic_cost_fallback,mid,mid,62.57,62.58,-3.502799999999801,csv_dynamic_cost_fallback,mid,mid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-12-03 07:00:00,16.99999999999946,8.411748233429595,2025-12-03 07:02:00,2025-12-03 11:02:00,2025-12-03,2025-12-03 09:02:00,2025-12-03 13:02:00,7200,csv_mid_dynamic_cost,%BRN 1!-ICE,61.76,61.88,2.4704,-14.470400000000454,61.76,61.88,-14.470400000000454,csv_dynamic_cost_fallback,mid,mid,61.76,61.88,-14.470400000000454,csv_dynamic_cost_fallback,mid,mid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-12-04 07:00:00,7.9999999999998295,5.653707181516509,2025-12-04 07:02:00,2025-12-04 11:02:00,2025-12-04,2025-12-04 09:02:00,2025-12-04 13:02:00,7200,csv_mid_dynamic_cost,%BRN 1!-ICE,62.3,62.32,2.492,-4.492000000000313,62.3,62.32,-4.492000000000313,csv_dynamic_cost_fallback,mid,mid,62.3,62.32,-4.492000000000313,csv_dynamic_cost_fallback,mid,mid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-12-05 07:00:00,-1.999999999999602,3.1633327492241397,2025-12-05 07:02:00,2025-12-05 11:02:00,2025-12-05,2025-12-05 09:02:00,2025-12-05 13:02:00,7200,csv_mid_dynamic_cost,%BRN 1!-ICE,62.49,62.5,2.4996,-1.499600000000199,62.49,62.5,-1.499600000000199,csv_dynamic_cost_fallback,mid,mid,62.49,62.5,-1.499600000000199,csv_dynamic_cost_fallback,mid,mid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
