stage,schedule,fill_model,fold,train_start,train_end_exclusive,test_start,test_end_exclusive,param_id,parameter_set,a,b,c,d,direction,total_pnl_cents,trades,daily_sharpe,win_rate,profit_factor,max_drawdown_cents,top_trade_pnl_cents,top_trade_removed_pnl_cents,subfold_1_pnl_cents,subfold_2_pnl_cents,subfold_3_pnl_cents,profitable_train_subfolds,consistency_gate_pass,top_trade_gate_pass,neighborhood_count,neighborhood_gate_pass,survives_base_gates,survives_all_gates,eligible_for_selection,selection_mode,z_sharpe,z_top_trade_removed_pnl,z_profit_factor,z_neighborhood_count,z_drawdown,composite_score,is_winner,winner_is_top_composite,rank,elimination_reason,stage2_source
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c1800_d1800_reversal,a=300s | b=0.3x sigma | c=1800s | d=1800s | reversal,300,0.3,1800,1800,reversal,51.9999999999996,62,0.47872585928736444,0.4032258064516129,1.0882852292020364,-146.00000000000009,95.00000000000028,-43.00000000000068,16.00000000000037,4.000000000001336,31.999999999997897,3,True,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c1800_d3600_reversal,a=300s | b=0.3x sigma | c=1800s | d=3600s | reversal,300,0.3,1800,3600,reversal,371.0000000000007,62,2.4056732392822986,0.5483870967741935,1.536903039073807,-243.99999999999972,112.99999999999955,258.00000000000114,161.99999999999832,49.00000000000446,159.999999999998,3,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c1800_d5400_reversal,a=300s | b=0.3x sigma | c=1800s | d=5400s | reversal,300,0.3,1800,5400,reversal,402.0000000000039,62,2.1659648704884553,0.5967741935483871,1.4825930372148914,-224.99999999999787,145.99999999999937,256.00000000000455,162.00000000000045,-70.99999999999653,310.99999999999994,2,True,True,2,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c1800_d7200_continuation,a=300s | b=0.3x sigma | c=1800s | d=7200s | continuation,300,0.3,1800,7200,continuation,-413.0000000000003,62,-1.956465864412601,0.41935483870967744,0.7133934767522554,-694.0000000000011,142.99999999999926,-555.9999999999995,-99.99999999999858,93.99999999999906,-407.00000000000074,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c1800_d9600_reversal,a=300s | b=0.3x sigma | c=1800s | d=9600s | reversal,300,0.3,1800,9600,reversal,213.00000000000307,62,0.9273672721617432,0.5483870967741935,1.164098613251158,-507.0000000000008,164.99999999999915,48.00000000000392,-95.000000000001,-135.99999999999568,443.9999999999998,1,False,True,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c1800_d12000_reversal,a=300s | b=0.3x sigma | c=1800s | d=12000s | reversal,300,0.3,1800,12000,reversal,60.9999999999921,62,0.21491439910989066,0.5161290322580645,1.0386810399492656,-758.0000000000034,289.99999999999915,-229.00000000000705,-381.00000000000443,-223.9999999999959,665.9999999999925,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c1800_d14400_continuation,a=300s | b=0.3x sigma | c=1800s | d=14400s | continuation,300,0.3,1800,14400,continuation,-232.999999999997,62,-0.7079842724846147,0.46774193548387094,0.8817258883248748,-960.9999999999984,340.99999999999966,-573.9999999999966,339.9999999999984,82.00000000000145,-654.9999999999968,2,True,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,49.0000000000023,62,0.1490910921016756,0.5161290322580645,1.0268935236004406,-768.9999999999998,210.99999999999994,-161.99999999999764,-405.0000000000011,-139.9999999999963,593.9999999999998,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c2400_d7200_reversal,a=300s | b=0.3x sigma | c=2400s | d=7200s | reversal,300,0.3,2400,7200,reversal,620.9999999999964,62,3.0239045879711046,0.5161290322580645,1.690767519466067,-209.99999999999943,166.99999999999946,453.99999999999693,295.99999999999795,7.00000000000216,317.9999999999964,3,True,True,2,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c2400_d14400_reversal,a=300s | b=0.3x sigma | c=2400s | d=14400s | reversal,300,0.3,2400,14400,reversal,873.0000000000003,62,2.713666696648271,0.5645161290322581,1.62135231316726,-485.00000000000085,210.99999999999994,662.0000000000005,305.99999999999875,92.00000000000301,474.99999999999864,3,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3000_d7200_reversal,a=300s | b=0.3x sigma | c=3000s | d=7200s | reversal,300,0.3,3000,7200,reversal,477.99999999999875,62,2.318020092788843,0.5483870967741935,1.4907597535934276,-199.9999999999993,155.00000000000043,322.9999999999983,165.00000000000057,-23.99999999999949,336.9999999999976,2,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3000_d14400_reversal,a=300s | b=0.3x sigma | c=3000s | d=14400s | reversal,300,0.3,3000,14400,reversal,670.0000000000032,62,2.0680270713055746,0.5483870967741935,1.4457751164338017,-485.00000000000085,210.99999999999994,459.00000000000324,171.9999999999992,-7.999999999996277,506.0000000000002,2,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d1800_reversal,a=300s | b=0.3x sigma | c=3600s | d=1800s | reversal,300,0.3,3600,1800,reversal,-38.000000000000256,62,-0.34407319844056355,0.4032258064516129,0.9419847328244275,-253.0000000000001,95.00000000000028,-133.00000000000054,-146.9999999999999,28.000000000000824,80.9999999999988,2,True,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d3600_reversal,a=300s | b=0.3x sigma | c=3600s | d=3600s | reversal,300,0.3,3600,3600,reversal,405.99999999999807,62,2.6570923921957696,0.5645161290322581,1.62174578866768,-155.00000000000114,112.99999999999955,292.9999999999985,59.99999999999872,113.00000000000381,232.99999999999557,3,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d5400_reversal,a=300s | b=0.3x sigma | c=3600s | d=5400s | reversal,300,0.3,3600,5400,reversal,473.0000000000053,62,2.561270025112436,0.6290322580645161,1.5987341772151984,-183.99999999999963,145.99999999999937,327.0000000000059,162.99999999999955,24.000000000004462,286.00000000000136,3,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d7200_continuation,a=300s | b=0.3x sigma | c=3600s | d=7200s | continuation,300,0.3,3600,7200,continuation,-257.0000000000014,62,-1.2156627971492375,0.4838709677419355,0.8093471810089015,-585.9999999999985,142.99999999999926,-400.0000000000007,-10.999999999998522,-31.999999999998607,-214.00000000000432,0,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d7200_reversal,a=300s | b=0.3x sigma | c=3600s | d=7200s | reversal,300,0.3,3600,7200,reversal,79.99999999999469,62,0.3793290217448635,0.46774193548387094,1.0675675675675627,-394.0000000000048,166.00000000000037,-86.00000000000568,-52.000000000003865,-22.999999999999687,154.9999999999983,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d9600_reversal,a=300s | b=0.3x sigma | c=3600s | d=9600s | reversal,300,0.3,3600,9600,reversal,226.0000000000041,62,0.9862536766155338,0.532258064516129,1.174787316318642,-435.00000000000153,164.99999999999915,61.000000000004945,12.000000000002586,-169.99999999999744,383.9999999999989,2,True,True,0,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d12000_reversal,a=300s | b=0.3x sigma | c=3600s | d=12000s | reversal,300,0.3,3600,12000,reversal,279.9999999999905,62,0.987012524886978,0.4838709677419355,1.1891891891891817,-512.0000000000048,289.99999999999915,-10.00000000000864,-246.00000000000364,-193.99999999999903,719.9999999999932,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d14400_continuation,a=300s | b=0.3x sigma | c=3600s | d=14400s | continuation,300,0.3,3600,14400,continuation,-560.9999999999991,62,-1.7152150597949334,0.46774193548387094,0.7366197183098595,-1061.9999999999998,340.99999999999966,-901.9999999999987,32.00000000000003,114.00000000000148,-707.0000000000007,2,True,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c3600_d14400_reversal,a=300s | b=0.3x sigma | c=3600s | d=14400s | reversal,300,0.3,3600,14400,reversal,374.0000000000058,62,1.1451280462256748,0.5161290322580645,1.2253012048192815,-485.00000000000085,210.99999999999994,163.00000000000585,-99.99999999999935,-172.99999999999613,647.0000000000014,1,False,True,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.4_c900_d7200_reversal,a=300s | b=0.4x sigma | c=900s | d=7200s | reversal,300,0.4,900,7200,reversal,372.999999999999,62,1.8024711764723937,0.5645161290322581,1.3649706457925626,-402.99999999999943,166.00000000000037,206.9999999999986,-224.0000000000002,11.000000000002075,585.999999999997,2,True,True,2,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.4_c900_d14400_reversal,a=300s | b=0.4x sigma | c=900s | d=14400s | reversal,300,0.4,900,14400,reversal,-144.99999999999312,62,-0.44224392521154837,0.41935483870967744,0.9250258531540885,-787.9999999999952,210.99999999999994,-355.99999999999307,-401.999999999999,-324.99999999999505,582.0000000000007,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.4_c1800_d7200_reversal,a=300s | b=0.4x sigma | c=1800s | d=7200s | reversal,300,0.4,1800,7200,reversal,168.99999999999903,62,0.8006226559211795,0.5161290322580645,1.1475982532751081,-444.99999999999886,166.99999999999946,1.9999999999995737,-27.000000000000313,-146.99999999999847,342.99999999999784,1,False,True,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.4_c1800_d14400_reversal,a=300s | b=0.4x sigma | c=1800s | d=14400s | reversal,300,0.4,1800,14400,reversal,68.00000000000426,62,0.20791492512002094,0.5,1.0376522702104125,-742.9999999999998,210.99999999999994,-142.99999999999568,-391.99999999999875,-134.99999999999727,595.0000000000003,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.4_c3600_d7200_reversal,a=300s | b=0.4x sigma | c=3600s | d=7200s | reversal,300,0.4,3600,7200,reversal,300.99999999999335,62,1.4630636450528567,0.46774193548387094,1.286939942802662,-387.0000000000033,166.00000000000037,134.99999999999298,37.9999999999967,-47.99999999999898,310.9999999999957,2,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.4_c3600_d14400_reversal,a=300s | b=0.4x sigma | c=3600s | d=14400s | reversal,300,0.4,3600,14400,reversal,530.0000000000011,62,1.6330184240720158,0.532258064516129,1.3369357914812472,-486.00000000000136,210.99999999999994,319.0000000000012,24.99999999999787,-89.99999999999557,594.9999999999989,2,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c900_d1800_reversal,a=300s | b=0.5x sigma | c=900s | d=1800s | reversal,300,0.5,900,1800,reversal,77.00000000000387,62,0.7159043050696368,0.3709677419354839,1.1316239316239387,-113.99999999999864,83.99999999999892,-6.999999999995055,27.000000000003865,57.00000000000216,-7.00000000000216,2,True,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c900_d3600_reversal,a=300s | b=0.5x sigma | c=900s | d=3600s | reversal,300,0.5,900,3600,reversal,135.00000000000367,62,0.8958652781708171,0.46774193548387094,1.1726342710997497,-225.99999999999977,104.99999999999972,30.00000000000395,-224.9999999999993,76.00000000000406,283.9999999999989,2,True,True,1,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c900_d5400_reversal,a=300s | b=0.5x sigma | c=900s | d=5400s | reversal,300,0.5,900,5400,reversal,391.0000000000046,62,2.1536614329580104,0.5967741935483871,1.4750911300121579,-253.9999999999992,145.99999999999937,245.00000000000523,-208.99999999999963,145.00000000000313,455.00000000000114,2,True,True,2,False,True,False,False,strict_all_gates,,,,,,,False,True,,neighborhood_support,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c900_d7200_continuation,a=300s | b=0.5x sigma | c=900s | d=7200s | continuation,300,0.5,900,7200,continuation,-614.0000000000036,62,-2.9655778289274854,0.3709677419354839,0.6012987012987003,-881.0000000000024,142.99999999999926,-757.000000000003,159.99999999999943,-133.00000000000196,-641.0000000000011,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c900_d9600_reversal,a=300s | b=0.5x sigma | c=900s | d=9600s | reversal,300,0.5,900,9600,reversal,383.0000000000041,62,1.7044474930570985,0.5483870967741935,1.3189009159034177,-380.00000000000045,164.99999999999915,218.00000000000495,-147.99999999999613,-96.99999999999989,628.0,1,False,True,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c900_d12000_reversal,a=300s | b=0.5x sigma | c=900s | d=12000s | reversal,300,0.5,900,12000,reversal,170.9999999999986,62,0.6069595325523329,0.532258064516129,1.1127224785761363,-582.9999999999976,289.99999999999915,-119.00000000000054,-357.99999999999983,-139.99999999999702,668.9999999999955,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c900_d14400_continuation,a=300s | b=0.5x sigma | c=900s | d=14400s | continuation,300,0.5,900,14400,continuation,-195.99999999999795,62,-0.5984628205071387,0.5483870967741935,0.8985507246376825,-862.9999999999994,340.99999999999966,-536.9999999999976,330.99999999999807,117.99999999999997,-644.9999999999959,2,True,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c900_d14400_reversal,a=300s | b=0.5x sigma | c=900s | d=14400s | reversal,300,0.5,900,14400,reversal,21.000000000012164,62,0.06417433916119197,0.43548387096774194,1.0114441416893802,-630.0000000000005,210.99999999999994,-189.99999999998778,-391.9999999999967,-172.99999999999542,586.0000000000042,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1200_d7200_reversal,a=300s | b=0.5x sigma | c=1200s | d=7200s | reversal,300,0.5,1200,7200,reversal,191.9999999999995,62,0.9128444799358195,0.4838709677419355,1.1703637976929893,-437.99999999999886,167.99999999999997,23.999999999999517,-187.99999999999815,-67.99999999999997,447.99999999999756,1,False,True,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1200_d14400_reversal,a=300s | b=0.5x sigma | c=1200s | d=14400s | reversal,300,0.5,1200,14400,reversal,-697.999999999994,62,-2.1253240669988664,0.41935483870967744,0.6821493624772336,-1152.9999999999948,210.99999999999994,-908.9999999999939,-788.9999999999965,-218.99999999999835,310.00000000000085,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1500_d7200_reversal,a=300s | b=0.5x sigma | c=1500s | d=7200s | reversal,300,0.5,1500,7200,reversal,-193.00000000000063,62,-0.9253921672985804,0.5161290322580645,0.8516525749423512,-544.9999999999981,128.0000000000001,-321.00000000000074,-366.99999999999943,-53.999999999999915,227.9999999999987,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1500_d14400_reversal,a=300s | b=0.5x sigma | c=1500s | d=14400s | reversal,300,0.5,1500,14400,reversal,-452.9999999999994,62,-1.3771449988882214,0.46774193548387094,0.7828379674017258,-1113.000000000001,210.99999999999994,-663.9999999999993,-764.0000000000022,-178.9999999999978,490.00000000000057,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d1800_reversal,a=300s | b=0.5x sigma | c=1800s | d=1800s | reversal,300,0.5,1800,1800,reversal,-184.99999999999517,62,-1.6631294868907753,0.3548387096774194,0.7469220246238087,-215.99999999999397,95.00000000000028,-279.99999999999545,-151.99999999999676,-25.99999999999625,-7.00000000000216,0,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d3600_reversal,a=300s | b=0.5x sigma | c=1800s | d=3600s | reversal,300,0.5,1800,3600,reversal,68.0000000000042,62,0.44527339207448613,0.46774193548387094,1.082424242424248,-237.99999999999955,112.99999999999955,-44.99999999999534,-85.99999999999923,24.000000000006594,129.99999999999687,2,True,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d5400_reversal,a=300s | b=0.5x sigma | c=1800s | d=5400s | reversal,300,0.5,1800,5400,reversal,7.815970093361102e-12,62,4.191091755980739e-14,0.5483870967741935,1.0000000000000075,-295.9999999999966,145.99999999999937,-145.99999999999156,-194.99999999999886,-77.99999999999514,273.0000000000018,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d7200_continuation,a=300s | b=0.5x sigma | c=1800s | d=7200s | continuation,300,0.5,1800,7200,continuation,-119.99999999999812,62,-0.5804655065798374,0.45161290322580644,0.9050632911392421,-665.9999999999982,148.0000000000004,-267.9999999999985,233.00000000000128,28.000000000002245,-381.00000000000165,2,True,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d7200_reversal,a=300s | b=0.5x sigma | c=1800s | d=7200s | reversal,300,0.5,1800,7200,reversal,-54.999999999999716,62,-0.2669160873170908,0.5161290322580645,0.9551386623164763,-492.99999999999847,128.0000000000001,-182.99999999999983,-296.0000000000008,-83.99999999999608,324.99999999999716,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d9600_reversal,a=300s | b=0.5x sigma | c=1800s | d=9600s | reversal,300,0.5,1800,9600,reversal,38.00000000000523,62,0.16984149861838166,0.532258064516129,1.028210838901266,-557.0,164.99999999999915,-126.99999999999392,-270.0000000000003,-64.99999999999486,373.0000000000004,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d12000_reversal,a=300s | b=0.5x sigma | c=1800s | d=12000s | reversal,300,0.5,1800,12000,reversal,-8.000000000003382,62,-0.028464111429823895,0.5161290322580645,0.9949685534591172,-789.0000000000015,289.99999999999915,-298.0000000000025,-453.0000000000008,-118.9999999999969,563.9999999999943,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d14400_continuation,a=300s | b=0.5x sigma | c=1800s | d=14400s | continuation,300,0.5,1800,14400,continuation,-16.999999999995907,62,-0.05197211484087312,0.5,0.9908058409951346,-858.9999999999991,340.99999999999966,-357.99999999999557,535.0000000000001,-4.999999999997613,-546.9999999999984,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.5_c1800_d14400_reversal,a=300s | b=0.5x sigma | c=1800s | d=14400s | reversal,300,0.5,1800,14400,reversal,-165.99999999999386,62,-0.508279919218606,0.4838709677419355,0.9136765470618852,-871.9999999999991,210.99999999999994,-376.9999999999938,-599.9999999999985,-52.9999999999944,486.99999999999903,1,False,False,0,False,False,False,False,strict_all_gates,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
