schedule,fill_model,date,pnl_cents,trades,month
3m_train_1m_test,mid_dynamic_cost,2026-01-13,-25.535599999999686,1,2026-01
3m_train_1m_test,mid_dynamic_cost,2026-01-14,-17.58040000000057,1,2026-01
3m_train_1m_test,mid_dynamic_cost,2026-01-15,-20.55679999999997,1,2026-01
3m_train_1m_test,mid_dynamic_cost,2026-01-16,1.4787999999999148,1,2026-01
3m_train_1m_test,mid_dynamic_cost,2026-01-19,53.460799999999516,1,2026-01
3m_train_1m_test,mid_dynamic_cost,2026-01-20,-21.530799999999772,1,2026-01
3m_train_1m_test,mid_dynamic_cost,2026-01-21,17.453999999999574,1,2026-01
3m_train_1m_test,mid_dynamic_cost,2026-01-22,14.41520000000017,1,2026-01
3m_train_1m_test,mid_dynamic_cost,2026-01-23,-8.553999999999517,1,2026-01
6m_train_1m_test,actual_bid_ask,2025-07-01,10.999999999999943,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-02,39.00000000000006,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-03,3.0000000000001137,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-04,23.000000000000398,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-07,-50.0,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-08,0.9999999999990905,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-09,-51.9999999999996,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-10,-18.000000000000682,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-11,-35.99999999999994,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-14,50.99999999999909,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-15,8.00000000000125,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-16,-35.00000000000085,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-17,-14.000000000000057,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-18,2.000000000001023,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-21,-19.999999999998863,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-22,25.99999999999909,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-23,20.000000000000284,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-24,0.9999999999990905,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-25,-29.000000000000625,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-28,6.000000000000227,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-29,43.99999999999977,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-30,41.00000000000108,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-07-31,0.9999999999990905,1,2025-07
6m_train_1m_test,actual_bid_ask,2025-08-01,35.99999999999994,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-04,90.99999999999966,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-05,-23.99999999999949,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-06,-30.999999999998806,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-07,-23.99999999999949,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-08,-73.99999999999949,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-11,31.999999999999318,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-12,29.999999999999716,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-13,-13.000000000000966,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-14,11.999999999999034,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-15,-25.0,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-18,-16.00000000000108,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-19,-17.00000000000017,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-20,31.999999999999318,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-21,-11.000000000001364,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-22,26.999999999999602,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-25,-18.999999999999773,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-26,38.000000000000966,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-27,25.99999999999909,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-28,5.999999999998806,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-08-29,-17.00000000000017,1,2025-08
6m_train_1m_test,actual_bid_ask,2025-09-01,50.0,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-02,-57.00000000000074,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-03,-9.000000000000341,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-04,14.000000000000057,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-05,21.999999999999886,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-08,0.9999999999990905,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-09,8.99999999999892,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-10,0.0,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-11,-15.000000000000568,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-12,62.000000000000455,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-15,3.999999999999204,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-16,-31.999999999999318,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-17,-29.999999999999716,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-18,-25.0,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-19,40.00000000000057,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-22,-39.00000000000006,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-23,-29.000000000000625,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-24,3.999999999999204,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-25,-43.99999999999977,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-26,3.999999999999204,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-29,-29.999999999999716,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-09-30,-12.999999999999545,1,2025-09
6m_train_1m_test,actual_bid_ask,2025-10-01,51.00000000000051,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-02,-43.99999999999977,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-03,31.000000000000227,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-06,14.000000000000057,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-07,-14.000000000000057,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-08,-11.000000000001364,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-09,34.00000000000034,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-10,-39.99999999999915,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-13,31.000000000000227,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-14,-104.99999999999972,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-15,-4.000000000000625,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-16,12.000000000000455,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-17,10.999999999999943,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-20,5.000000000000426,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-21,78.99999999999991,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-22,2.999999999999403,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-23,118.99999999999977,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-24,53.999999999999204,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-27,-79.99999999999972,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-28,-87.00000000000045,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-29,1.0000000000005116,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-30,-1.999999999999602,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-10-31,-20.000000000000284,1,2025-10
6m_train_1m_test,actual_bid_ask,2025-11-03,29.999999999999716,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-04,-57.99999999999983,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-05,39.00000000000006,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-06,-17.00000000000017,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-07,3.0000000000001137,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-10,38.000000000000966,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-11,-50.00000000000071,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-12,-11.999999999999034,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-13,-37.000000000000455,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-14,81.99999999999932,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-17,62.999999999999545,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-18,51.00000000000051,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-19,-31.000000000000227,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-20,-36.999999999999744,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-21,-50.9999999999998,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-24,50.0,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-25,14.999999999999858,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-26,-39.99999999999986,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-27,-28.999999999999915,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-11-28,-33.99999999999963,1,2025-11
6m_train_1m_test,actual_bid_ask,2025-12-01,-13.534799999999944,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-02,-6.502799999999915,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-03,-24.470399999999888,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-04,-12.492000000000143,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-05,9.500399999999743,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-08,-4.528800000000313,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-09,-5.472400000000114,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-10,5.539199999999829,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-11,-57.473199999999714,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-12,-13.450399999999943,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-15,-4.437600000000312,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-16,-10.39200000000054,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-17,-17.36679999999986,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-18,7.613600000000142,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-19,-5.369200000000113,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-22,-16.413599999999345,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-23,7.552000000000142,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-24,-16.46120000000006,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-26,-5.465199999999403,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-29,-13.419200000000654,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-30,4.558000000000028,1,2025-12
6m_train_1m_test,actual_bid_ask,2025-12-31,-9.43720000000003,1,2025-12
6m_train_1m_test,actual_bid_ask,2026-01-02,-25.428800000000397,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-05,-28.4131999999998,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-06,3.5568000000002273,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-07,23.6071999999998,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-08,4.610400000000029,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-09,30.52679999999983,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-12,1.4871999999999148,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-13,-36.53440000000034,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-14,-27.5828,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-15,-21.55839999999977,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-16,11.482000000000056,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-19,47.4612,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-20,-25.529200000000397,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-21,17.453999999999574,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-22,13.415200000001079,1,2026-01
6m_train_1m_test,actual_bid_ask,2026-01-23,-3.5535999999998014,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2025-07-01,9.324599999999034,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-02,37.31900000000057,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-03,1.2553999999992036,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-04,21.760599999999034,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-07,-51.72179999999949,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-08,-0.7713999999989767,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-09,-53.30339999999955,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-10,-19.305399999999203,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-11,-37.259799999999885,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-14,49.684399999999144,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-15,6.247400000000341,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-16,-36.75580000000034,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-17,-15.24,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-18,0.69820000000108,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-21,-21.764999999999773,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-22,25.245600000000113,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-23,18.252199999999377,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-24,-0.26340000000085295,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-25,-30.787000000000113,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-28,4.237799999999318,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-29,43.198400000000795,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-30,40.09480000000068,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-07-31,1.077599999999204,1,2025-07
6m_train_1m_test,mid_dynamic_cost,2025-08-01,34.6312,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-04,89.2078000000016,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-05,-25.244799999999433,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-06,-32.731799999999716,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-07,-25.19379999999943,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-08,-75.13639999999943,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-11,30.860199999999374,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-12,28.324600000000228,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-13,-14.643400000000454,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-14,10.358999999999545,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-15,-26.65819999999949,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-18,-17.64020000000057,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-19,-18.64180000000108,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-20,30.349800000001252,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-21,-12.693000000002273,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-22,25.28699999999869,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-25,-20.210799999998294,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-26,36.7617999999996,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-27,24.811400000000567,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-28,5.299999999999829,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-08-29,-17.72240000000057,1,2025-08
6m_train_1m_test,mid_dynamic_cost,2025-09-01,46.79640000000045,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-02,-52.7482,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-03,-10.257999999998862,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-04,15.330599999999261,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-05,19.83159999999943,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-08,-6.166399999999658,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-09,-2.6626,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-10,-4.681799999999602,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-11,-14.695399999999033,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-12,56.86479999999989,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-15,-5.687200000000114,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-16,-28.191399999999547,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-17,-23.731799999999375,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-18,-11.211999999997953,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-19,40.80160000000023,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-22,-39.685800000000455,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-23,-44.644599999998746,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-24,-7.709399999999716,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-25,-51.26720000000137,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-26,1.2198000000006255,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-29,-25.787200000001818,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-09-30,-10.198200000000284,1,2025-09
6m_train_1m_test,mid_dynamic_cost,2025-10-01,49.3485999999996,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-02,-45.617799999999264,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-03,29.40979999999932,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-06,12.877600000000113,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-07,-15.124600000000001,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-08,-12.643000000002274,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-09,32.34780000000085,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-10,-41.59060000000006,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-13,29.45980000000074,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-14,-106.01179999999965,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-15,-5.4894000000001135,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-16,10.501799999999545,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-17,10.0764,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-20,4.068799999999772,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-21,77.57220000000042,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-22,2.00339999999946,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-23,117.41499999999887,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-24,52.375399999998294,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-27,-81.64940000000063,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-28,-87.61960000000086,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-29,-0.5869999999989775,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-30,-2.0805999999990337,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-10-31,-19.58839999999875,1,2025-10
6m_train_1m_test,mid_dynamic_cost,2025-11-03,28.390200000000227,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-04,-59.58180000000074,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-05,37.92240000000012,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-06,-18.55340000000037,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-07,1.9382000000001702,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-10,36.43260000000006,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-11,-51.050799999999946,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-12,-13.596199999999943,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-13,-38.0094000000004,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-14,80.4501999999984,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-17,61.45019999999864,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-18,49.95380000000057,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-19,-32.58500000000114,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-20,-38.0476000000004,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-21,-52.002799999999745,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-24,49.4891999999996,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-25,14.48159999999946,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-26,-41.0093999999998,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-27,-30.01820000000057,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-11-28,-34.04279999999977,1,2025-11
6m_train_1m_test,mid_dynamic_cost,2025-12-01,-12.536000000000142,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-02,-9.502800000000029,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-03,-25.470799999999688,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-04,-13.491999999999944,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-05,14.50240000000017,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-08,-8.527999999999517,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-09,-0.47360000000039815,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-10,7.540000000000142,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-11,-57.47199999999972,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-12,-12.450000000000141,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-15,-0.43759999999968713,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-16,5.6080000000005406,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-17,13.63319999999966,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-18,-14.385599999999744,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-19,1.631199999999915,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-22,18.586800000000085,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-23,-9.448800000000029,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-24,14.53960000000017,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-26,1.5355999999999148,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-29,-11.419200000000341,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-30,5.55760000000054,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2025-12-31,-7.4383999999997155,1,2025-12
6m_train_1m_test,mid_dynamic_cost,2026-01-02,-25.428800000000397,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-05,-28.4131999999998,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-06,3.5568000000002273,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-07,23.6071999999998,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-08,4.610400000000029,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-09,30.52679999999983,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-12,1.4871999999999148,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-13,-36.53440000000034,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-14,-27.5828,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-15,-21.55839999999977,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-16,11.482000000000056,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-19,47.4612,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-20,-25.529200000000397,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-21,17.453999999999574,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-22,13.415200000001079,1,2026-01
6m_train_1m_test,mid_dynamic_cost,2026-01-23,-3.5535999999998014,1,2026-01
