label,delay_s,threshold_cents,lookback_s,hold_s,volume_window_s,volume_multiple,direction,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,train_start,train_end,test_start,test_end
a=5s | move=75c/60s | hold=14400s | vol off | momentum,5,75.0,60,14400,300,0.0,momentum,175.00000000000108,175.00000000000108,2.3333333333333477,2.3588544621067338,0.0,-29.0,0.04,0.05333333333333334,75,4,0.75,43.75000000000027,7.034482758620484,0,4,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=5s | move=72.5c/75s | hold=16200s | vol off | momentum,5,72.5,75,16200,300,0.0,momentum,175.00000000000108,175.00000000000108,2.3333333333333477,1.9966726248136502,0.0,-52.99999999999949,0.04,0.05333333333333334,75,4,0.75,43.75000000000027,4.301886792452801,0,4,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=15s | move=85c/75s | hold=16200s | vol off | momentum,15,85.0,75,16200,300,0.0,momentum,175.00000000000045,175.00000000000045,2.3333333333333393,2.1683014648063788,0.0,0.0,0.04,0.04,75,3,1.0,58.333333333333485,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=1s | move=70c/45s | hold=7200s | vol>3x/300s | momentum,1,70.0,45,7200,300,3.0,momentum,174.99999999999824,174.99999999999824,2.33333333333331,2.3378089739095302,0.0,-42.000000000000966,0.04,0.05333333333333334,75,4,0.75,43.74999999999956,5.166666666666406,2,2,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=10s | move=85c/75s | hold=18000s | vol off | momentum,10,85.0,75,18000,300,0.0,momentum,173.00000000000085,173.00000000000085,2.306666666666678,2.194130911978057,0.0,0.0,0.04,0.04,75,3,1.0,57.66666666666695,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=1s | move=85c/75s | hold=14400s | vol off | momentum,1,85.0,75,14400,300,0.0,momentum,172.00000000000176,172.00000000000176,2.293333333333357,2.6690397092353377,0.0,0.0,0.04,0.04,75,3,1.0,57.33333333333392,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=5s | move=77.5c/75s | hold=14400s | vol off | momentum,5,77.5,75,14400,300,0.0,momentum,172.00000000000176,172.00000000000176,2.293333333333357,2.495452369649528,0.0,0.0,0.04,0.04,75,3,1.0,57.33333333333392,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=5s | move=80c/75s | hold=14400s | vol off | momentum,5,80.0,75,14400,300,0.0,momentum,172.00000000000176,172.00000000000176,2.293333333333357,2.495452369649528,0.0,0.0,0.04,0.04,75,3,1.0,57.33333333333392,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=3s | move=85c/75s | hold=16200s | vol off | momentum,3,85.0,75,16200,300,0.0,momentum,172.00000000000034,172.00000000000034,2.293333333333338,2.343671496505413,0.0,0.0,0.04,0.04,75,3,1.0,57.33333333333345,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=7s | move=80c/75s | hold=14400s | vol off | momentum,7,80.0,75,14400,300,0.0,momentum,172.00000000000034,172.00000000000034,2.293333333333338,2.5538466731926346,0.0,0.0,0.04,0.04,75,3,1.0,57.33333333333345,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=5s | move=85c/75s | hold=16200s | vol off | momentum,5,85.0,75,16200,300,0.0,momentum,172.00000000000034,172.00000000000034,2.293333333333338,2.342622142989678,0.0,0.0,0.04,0.04,75,3,1.0,57.33333333333345,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=7s | move=77.5c/75s | hold=14400s | vol off | momentum,7,77.5,75,14400,300,0.0,momentum,172.00000000000034,172.00000000000034,2.293333333333338,2.5538466731926346,0.0,0.0,0.04,0.04,75,3,1.0,57.33333333333345,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=1s | move=75c/60s | hold=7200s | vol>2x/300s | momentum,1,75.0,60,7200,300,2.0,momentum,170.99999999999903,170.99999999999903,2.279999999999987,2.4118303428506462,0.0,-42.000000000000966,0.04,0.05333333333333334,75,4,0.75,42.74999999999976,5.071428571428334,2,2,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=5s | move=77.5c/75s | hold=16200s | vol off | momentum,5,77.5,75,16200,300,0.0,momentum,168.00000000000114,168.00000000000114,2.2400000000000153,2.2554325056039746,0.0,-2.9999999999994884,0.02666666666666667,0.04,75,3,0.6666666666666666,56.00000000000038,56.999999999990926,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=1s | move=77.5c/75s | hold=12600s | vol off | momentum,1,77.5,75,12600,300,0.0,momentum,168.00000000000114,168.00000000000114,2.2400000000000153,3.1723189911678857,0.0,0.0,0.04,0.04,75,3,1.0,56.00000000000038,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=1s | move=80c/75s | hold=12600s | vol off | momentum,1,80.0,75,12600,300,0.0,momentum,168.00000000000114,168.00000000000114,2.2400000000000153,3.1723189911678857,0.0,0.0,0.04,0.04,75,3,1.0,56.00000000000038,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=5s | move=80c/75s | hold=16200s | vol off | momentum,5,80.0,75,16200,300,0.0,momentum,168.00000000000114,168.00000000000114,2.2400000000000153,2.2554325056039746,0.0,-2.9999999999994884,0.02666666666666667,0.04,75,3,0.6666666666666666,56.00000000000038,56.999999999990926,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=7s | move=77.5c/75s | hold=16200s | vol off | momentum,7,77.5,75,16200,300,0.0,momentum,167.99999999999972,167.99999999999972,2.239999999999996,2.3231040241596808,0.0,0.0,0.04,0.04,75,3,1.0,55.99999999999991,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=7s | move=80c/75s | hold=16200s | vol off | momentum,7,80.0,75,16200,300,0.0,momentum,167.99999999999972,167.99999999999972,2.239999999999996,2.3231040241596808,0.0,0.0,0.04,0.04,75,3,1.0,55.99999999999991,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=1s | move=85c/75s | hold=16200s | vol off | momentum,1,85.0,75,16200,300,0.0,momentum,167.00000000000063,167.00000000000063,2.226666666666675,2.403936149002228,0.0,0.0,0.04,0.04,75,3,1.0,55.66666666666688,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=15s | move=77.5c/75s | hold=12600s | vol off | momentum,15,77.5,75,12600,300,0.0,momentum,167.00000000000063,167.00000000000063,2.226666666666675,2.687700240386024,0.0,0.0,0.04,0.04,75,3,1.0,55.66666666666688,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=3s | move=72.5c/75s | hold=18000s | vol off | momentum,3,72.5,75,18000,300,0.0,momentum,166.9999999999984,166.9999999999984,2.2266666666666453,1.758439441743616,0.0,-66.00000000000045,0.04,0.05333333333333334,75,4,0.75,41.7499999999996,3.5303030303029357,0,4,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=30s | move=75c/60s | hold=7200s | vol>2x/300s | momentum,30,75.0,60,7200,300,2.0,momentum,166.00000000000074,166.00000000000074,2.213333333333343,2.302036082741367,0.0,-46.00000000000017,0.04,0.05333333333333334,75,4,0.75,41.500000000000185,4.608695652173815,2,2,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=15s | move=85c/75s | hold=12600s | vol off | momentum,15,85.0,75,12600,300,0.0,momentum,166.0000000000001,166.0000000000001,2.2133333333333347,2.718368195083002,0.0,0.0,0.04,0.04,75,3,1.0,55.33333333333337,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=1s | move=70c/75s | hold=18000s | vol off | momentum,1,70.0,75,18000,300,0.0,momentum,165.99999999999932,165.99999999999932,2.213333333333324,1.7880224870606145,0.0,-68.99999999999915,0.04,0.05333333333333334,75,4,0.75,41.49999999999983,3.405797101449246,0,4,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=3s | move=72.5c/75s | hold=16200s | vol off | momentum,3,72.5,75,16200,300,0.0,momentum,165.00000000000023,165.00000000000023,2.200000000000003,1.883045401129125,0.0,-60.00000000000023,0.04,0.05333333333333334,75,4,0.75,41.25000000000006,3.7499999999999307,0,4,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=1s | move=72.5c/75s | hold=18000s | vol off | momentum,1,72.5,75,18000,300,0.0,momentum,163.9999999999983,163.9999999999983,2.186666666666644,1.7850425719507634,0.0,-66.00000000000045,0.04,0.05333333333333334,75,4,0.75,40.999999999999574,3.4848484848483894,0,4,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=3s | move=80c/75s | hold=12600s | vol off | momentum,3,80.0,75,12600,300,0.0,momentum,161.0000000000004,161.0000000000004,2.146666666666672,3.0490544674416062,0.0,0.0,0.04,0.04,75,3,1.0,53.6666666666668,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=3s | move=77.5c/75s | hold=12600s | vol off | momentum,3,77.5,75,12600,300,0.0,momentum,161.0000000000004,161.0000000000004,2.146666666666672,3.0490544674416062,0.0,0.0,0.04,0.04,75,3,1.0,53.6666666666668,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=7s | move=85c/75s | hold=14400s | vol off | momentum,7,85.0,75,14400,300,0.0,momentum,160.0000000000013,160.0000000000013,2.1333333333333506,2.4215897502112216,0.0,0.0,0.04,0.04,75,3,1.0,53.33333333333377,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=5s | move=85c/75s | hold=12600s | vol off | momentum,5,85.0,75,12600,300,0.0,momentum,159.9999999999999,159.9999999999999,2.133333333333332,2.9738197707956697,0.0,0.0,0.04,0.04,75,3,1.0,53.33333333333329,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=10s | move=77.5c/75s | hold=14400s | vol off | momentum,10,77.5,75,14400,300,0.0,momentum,159.0000000000008,159.0000000000008,2.1200000000000108,2.3592257430703127,0.0,0.0,0.04,0.04,75,3,1.0,53.00000000000026,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=10s | move=85c/75s | hold=14400s | vol off | momentum,10,85.0,75,14400,300,0.0,momentum,159.0000000000008,159.0000000000008,2.1200000000000108,2.3356134773313193,0.0,0.0,0.04,0.04,75,3,1.0,53.00000000000026,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=10s | move=80c/75s | hold=14400s | vol off | momentum,10,80.0,75,14400,300,0.0,momentum,159.0000000000008,159.0000000000008,2.1200000000000108,2.3592257430703127,0.0,0.0,0.04,0.04,75,3,1.0,53.00000000000026,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=3s | move=85c/75s | hold=12600s | vol off | momentum,3,85.0,75,12600,300,0.0,momentum,156.99999999999977,156.99999999999977,2.09333333333333,3.0341524055385616,0.0,0.0,0.04,0.04,75,3,1.0,52.33333333333326,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=1s | move=70c/75s | hold=16200s | vol off | momentum,1,70.0,75,16200,300,0.0,momentum,156.0000000000013,156.0000000000013,2.0800000000000174,1.8487265543819291,0.0,-62.99999999999892,0.04,0.05333333333333334,75,4,0.75,39.00000000000033,3.4761904761904843,0,4,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
a=5s | move=80c/75s | hold=12600s | vol off | momentum,5,80.0,75,12600,300,0.0,momentum,156.00000000000068,156.00000000000068,2.080000000000009,2.9527452615227348,0.0,0.0,0.04,0.04,75,3,1.0,52.00000000000023,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=5s | move=77.5c/75s | hold=12600s | vol off | momentum,5,77.5,75,12600,300,0.0,momentum,156.00000000000068,156.00000000000068,2.080000000000009,2.9527452615227348,0.0,0.0,0.04,0.04,75,3,1.0,52.00000000000023,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=7s | move=85c/75s | hold=16200s | vol off | momentum,7,85.0,75,16200,300,0.0,momentum,156.00000000000068,156.00000000000068,2.080000000000009,2.195240074448437,0.0,0.0,0.04,0.04,75,3,1.0,52.00000000000023,inf,0,3,0.04,2025-12,2026-02,2026-03,2026-03
a=10s | move=75c/60s | hold=14400s | vol off | momentum,10,75.0,60,14400,300,0.0,momentum,155.9999999999999,155.9999999999999,2.0799999999999983,2.338152185004711,0.0,-29.0,0.04,0.05333333333333334,75,4,0.75,38.99999999999997,6.3793103448273625,0,4,0.05333333333333334,2025-12,2026-02,2026-03,2026-03
